CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome
25469,MRS.,MARTHA,WU,6/17/1965,M,F,"$20,000 "
25470,MR.,DARREN,RAMOS,3/17/1965,M,M,"$20,000 "
25471,MR.,SPENCER,ROSS,5/21/1965,M,M,"$20,000 "
25472,MR.,DON,MALHOTRA,8/22/1965,M,M,"$30,000 "
25473,MRS.,KRISTIN,GOEL,8/12/1965,M,F,"$30,000 "
25474,MR.,JIMMY,DIAZ,12/10/1964,M,M,"$10,000 "
25475,MRS.,DESTINY,MARTIN,2/6/1964,M,F,"$10,000 "
25476,MRS.,KAREN,YE,3/3/1964,M,F,"$20,000 "
25477,MRS.,HOLLY,RAMAN,8/3/1933,M,F,"$30,000 "
25478,MS.,JENNIFER,BUTLER,2/15/1966,M,F,"$40,000 "
25479,MR.,BOBBY,SANCHEZ,7/26/1966,M,M,"$40,000 "
25480,MR.,MIGUEL,THOMAS,6/11/1966,S,M,"$40,000 "
25481,MR.,LUCAS,JACKSON,8/27/1966,S,M,"$80,000 "
25482,MR.,DONALD,MARTINEZ,3/20/1962,S,M,"$30,000 "
25483,MR.,DENNIS,MA,2/3/1934,S,M,"$20,000 "
25484,MRS.,BAILEY,WRIGHT,6/14/1965,M,F,"$30,000 "
25485,MR.,ROBERTO,RUBIO,4/12/1965,M,M,"$30,000 "
25486,MR.,EDGAR,RODRIGUEZ,9/20/1965,S,M,"$30,000 "
25487,MRS.,ALLISON,ROGERS,7/22/1965,M,F,"$30,000 "
25488,MRS.,DAWN,YE,11/18/1965,M,F,"$40,000 "
25489,MR.,BRAD,TANG,11/3/1965,M,M,"$40,000 "
25490,MR.,ALVIN,HE,11/10/1964,M,M,"$30,000 "
25491,MRS.,KRYSTAL,XU,1/5/1964,S,F,"$30,000 "
25492,MRS.,GABRIELLA,SANCHEZ,5/27/1964,M,F,"$40,000 "
25493,MR.,HUNTER,EVANS,9/19/1964,M,M,"$40,000 "
25494,MR.,LEE,JIMENEZ,6/3/1963,M,M,"$30,000 "
25495,MRS.,SHEENA,KENNEDY,10/10/1963,M,F,"$30,000 "
25496,MRS.,REGINA,SARA,3/17/1963,M,F,"$30,000 "
25497,MR.,MARCUS,TORRES,12/1/1963,M,M,"$40,000 "
25498,MR.,SHANE,KAPOOR,6/13/1963,M,M,"$40,000 "
25499,MRS.,MEREDITH,SCHMIDT,10/18/1979,M,F,"$30,000 "
25502,MRS.,CARMEN,KIM,1/1/1963,M,F,"$40,000 "
25503,MR.,RICHARD,HILL,2/19/1962,S,M,"$30,000 "
25504,MR.,CALVIN,SUTTON,10/12/1978,S,M,"$30,000 "
25505,MR.,CURTIS,ZHOU,11/20/1978,M,M,"$30,000 "
25506,MRS.,CRISTINA,RAJI,3/24/1978,M,F,"$30,000 "
25507,MRS.,SUZANNE,GUO,11/27/1977,S,F,"$30,000 "
25508,MS.,MELISSA,COOK,6/3/1977,S,F,"$30,000 "
25510,MR.,GRANT,KUMAR,10/28/1977,S,M,"$30,000 "
25511,MS.,CHELSEA,ARUN,9/8/1977,S,F,"$30,000 "
25512,MR.,DEVIN,CLARK,8/24/1976,S,M,"$20,000 "
25513,MS.,GRACE,WALKER,9/8/1976,S,F,"$20,000 "
25514,MR.,DOMINIC,MARTINEZ,7/12/1976,S,M,"$20,000 "
25515,MS.,TARA,DENG,12/5/1976,S,F,"$20,000 "
25516,MS.,CHERYL,HERNANDEZ,8/26/1975,S,F,"$10,000 "
25517,MS.,CHRISTINA,COOK,6/17/1976,S,F,"$20,000 "
25518,MR.,OSCAR,LU,10/5/1976,S,M,"$20,000 "
25519,MS.,MARGARET,SUN,12/23/1976,S,F,"$20,000 "
25520,MS.,CANDICE,ZENG,11/11/1976,S,F,"$20,000 "
25521,MR.,DOUGLAS,SANCHEZ,7/25/1976,S,M,"$20,000 "
25522,,CASEY,ANAND,9/13/1976,S,NA,"$30,000 "
25523,MR.,NATHAN,THOMPSON,9/22/1975,S,M,"$20,000 "
25524,MR.,SHAUN,ANAND,12/3/1974,M,M,"$20,000 "
25525,MS.,HEIDI,SRINI,10/19/1975,M,F,"$30,000 "
25526,MR.,ARMANDO,RUBIO,11/7/1975,S,M,"$30,000 "
25527,MR.,ROBERT,JOHNSON,5/11/1913,S,M,"$20,000 "
25528,MS.,ALEXANDRIA,BUTLER,8/5/1974,S,F,"$30,000 "
25529,MR.,JARED,SANDERS,3/22/1962,S,M,"$10,000 "
25530,MR.,GERALD,LOPEZ,5/4/1962,S,M,"$10,000 "
25531,MRS.,EBONY,PATEL,11/7/1962,M,F,"$30,000 "
25532,MR.,WARREN,NATH,4/2/1962,S,M,"$30,000 "
25533,MRS.,SUZANNE,HUANG,7/2/1961,S,F,"$10,000 "
25534,MR.,CASEY,SANZ,9/18/1935,M,M,"$20,000 "
25535,MRS.,BRANDI,NAVARRO,7/21/1936,S,F,"$20,000 "
25536,MRS.,REBEKAH,SAI,10/26/1936,S,F,"$20,000 "
25537,MR.,NATHAN,PHILLIPS,2/7/1936,S,M,"$20,000 "
25538,MR.,ANDY,JIMÉNEZ,7/6/1962,S,M,"$30,000 "
25539,MR.,MATHEW,ORTEGA,7/21/1962,M,M,"$30,000 "
25540,MR.,RODNEY,ALONSO,7/8/1962,M,M,"$30,000 "
25541,MR.,GARY,HERNANDEZ,9/22/1958,M,M,"$10,000 "
25542,MR.,GERALD,GUTIERREZ,1/12/1958,S,M,"$10,000 "
25543,MR.,RAMON,CHEN,9/23/1956,M,M,"$10,000 "
25544,MR.,SERGIO,FERNANDEZ,12/25/1956,S,M,"$20,000 "
25545,MRS.,KELLY,LONG,6/20/1955,S,F,"$10,000 "
25546,MRS.,BRIANNA,JONES,1/22/1954,S,F,"$10,000 "
25547,MRS.,CARLA,SURI,5/14/1939,S,F,"$20,000 "
25548,MRS.,COLLEEN,YUAN,5/23/1940,S,F,"$20,000 "
25549,MRS.,MALLORY,DOMINGUEZ,10/27/1941,S,F,"$10,000 "
25550,MRS.,KRISTA,MUNOZ,8/3/1941,M,F,"$20,000 "
25551,MR.,ROSS,TORRES,6/25/1941,M,M,"$20,000 "
25552,MRS.,RILEY,WARD,4/7/1941,S,F,"$30,000 "
25553,MR.,BRETT,SRINI,2/22/1941,M,M,"$30,000 "
25554,MR.,JERMAINE,PEREZ,10/22/1943,S,M,"$10,000 "
25555,MS.,TRISHA,LU,2/13/1980,M,F,"$10,000 "
25556,MS.,JOAN,MARTIN,9/26/1980,S,F,"$10,000 "
25557,MR.,TYRONE,NAVARRO,8/2/1980,M,M,"$10,000 "
25558,MR.,ZACHARY,WILSON,3/15/1980,S,M,"$10,000 "
25559,MR.,TROY,SANCHEZ,9/10/1980,S,M,"$20,000 "
25560,MS.,DAISY,VAZQUEZ,5/25/1978,M,F,"$10,000 "
25561,MR.,MICAH,ZENG,2/23/1977,S,M,"$10,000 "
25562,MS.,BONNIE,SHARMA,10/9/1979,M,F,"$20,000 "
25563,MS.,NATASHA,SERRANO,4/28/1978,S,F,"$20,000 "
25564,MR.,FERNANDO,NELSON,9/20/1977,S,M,"$10,000 "
25565,MR.,KEVIN,PEREZ,12/7/1977,S,M,"$10,000 "
25566,MS.,KRISTINE,NAVARRO,9/26/1977,M,F,"$20,000 "
25567,MR.,DENNIS,ZHENG,7/12/1977,S,M,"$20,000 "
25568,MS.,CHRISTY,WU,9/21/1977,M,F,"$20,000 "
25569,MR.,JÉSUS,ALVAREZ,7/18/1943,S,M,"$10,000 "
25570,MRS.,ROBYN,TORRES,5/17/1943,S,F,"$20,000 "
25571,MR.,RICHARD,LOPEZ,6/9/1943,S,M,"$30,000 "
25572,MR.,ALLEN,GONZALEZ,9/3/1943,S,M,"$30,000 "
25573,MRS.,ROSA,ZHOU,4/9/1943,M,F,"$30,000 "
25574,MR.,BRADLEY,RAJE,9/12/1961,S,M,"$30,000 "
25575,MR.,ELIJAH,CAMPBELL,8/27/1961,S,M,"$30,000 "
25576,MRS.,DEBORAH,SHE,3/12/1961,S,F,"$30,000 "
25577,MR.,ELIJAH,WRIGHT,7/18/1961,S,M,"$30,000 "
25578,MRS.,SABRINA,MARTIN,5/21/1961,M,F,"$30,000 "
25579,MR.,BOBBY,PRASAD,2/9/1960,M,M,"$10,000 "
25580,MRS.,AMBER,ALLEN,10/21/1960,M,F,"$10,000 "
25581,MRS.,KAYLA,BRYANT,7/27/1960,S,F,"$20,000 "
25582,MR.,LEONARD,LUO,6/19/1960,M,M,"$20,000 "
25583,MRS.,CAROLYN,ARTHUR,3/7/1959,S,F,"$20,000 "
25584,MRS.,DOMINIQUE,SURI,4/17/1959,M,F,"$30,000 "
25585,MR.,BRENT,SUN,4/10/1959,M,M,"$30,000 "
25586,MRS.,MOLLY,SUBRAM,8/23/1958,S,F,"$30,000 "
25587,MR.,ISAIAH,YOUNG,4/20/1960,M,M,"$30,000 "
25588,MR.,JERRY,PAL,8/4/1959,S,M,"$30,000 "
25589,MS.,LYDIA,PEREZ,2/27/1959,S,F,"$30,000 "
25590,MS.,NAOMI,GILL,9/24/1970,S,F,"$20,000 "
25591,MR.,PRESTON,RAY,4/22/1970,S,M,"$20,000 "
25592,MRS.,KENDRA,ORTEGA,9/18/1969,S,F,"$10,000 "
25593,MR.,MICHEAL,GILL,2/17/1969,M,M,"$10,000 "
25594,MS.,CINDY,MALHOTRA,7/3/1970,M,F,"$30,000 "
25595,MR.,LARRY,ROWE,8/3/1970,S,M,"$30,000 "
25596,MS.,CHERYL,MORENO,10/24/1970,M,F,"$30,000 "
25597,MR.,ALAN,SHE,5/6/1970,S,M,"$30,000 "
25598,,KENDRA,RUIZ,7/17/1970,M,NA,"$40,000 "
25599,MR.,AARON,RUSSELL,6/8/1969,S,M,"$10,000 "
25600,MR.,DEREK,ANAND,2/22/1969,M,M,"$30,000 "
25601,MRS.,GRACE,MORGAN,10/20/1969,S,F,"$30,000 "
25602,MR.,JERMAINE,SARA,1/5/1969,S,M,"$60,000 "
25603,MS.,DAWN,GUO,3/24/1969,S,F,"$60,000 "
25604,MR.,MARTIN,VANCE,3/27/1969,S,M,"$60,000 "
25605,MRS.,ABBY,KOVÁR,4/22/1952,S,F,"$20,000 "
25606,MRS.,MEREDITH,FERNANDEZ,11/9/1952,S,F,"$20,000 "
25607,MRS.,SHARON,CHANDER,11/26/1952,S,F,"$20,000 "
25608,MRS.,SANDRA,ZENG,8/3/1952,S,F,"$20,000 "
25609,MRS.,JAIME,RUIZ,11/3/1951,S,F,"$20,000 "
25610,MRS.,BRITTNEY,ZHAO,4/23/1968,S,F,"$10,000 "
25611,MRS.,DEANNA,RODRIGUEZ,11/10/1968,S,F,"$10,000 "
25612,MR.,CLINTON,RUBIO,9/21/1968,S,M,"$20,000 "
25613,MR.,ERIK,RUIZ,12/19/1968,M,M,"$20,000 "
25614,MRS.,DEANNA,SUBRAM,5/16/1968,M,F,"$20,000 "
25615,MRS.,DESTINY,HALL,4/28/1968,M,F,"$30,000 "
25616,MR.,JÉSUS,RUBIO,2/27/1968,M,M,"$30,000 "
25618,MR.,ALBERT,HERNANDEZ,6/24/1968,M,M,"$30,000 "
25619,MR.,RAFAEL,RAJI,3/23/1968,M,M,"$30,000 "
25620,MR.,ALEJANDRO,LU,4/27/1968,M,M,"$90,000 "
25621,MR.,BRANDON,FLORES,1/14/1968,M,M,"$90,000 "
25622,MRS.,MARY,HILL,1/10/1968,S,F,"$100,000 "
25623,MRS.,MARIA,OLIVER,3/5/1968,M,F,"$100,000 "
25624,MRS.,MARY,SCOTT,10/10/1968,M,F,"$100,000 "
25625,MRS.,KRYSTAL,CAI,7/18/1964,M,F,"$10,000 "
25626,MRS.,JANET,DIAZ,5/21/1964,M,F,"$10,000 "
25627,MR.,JOE,CARLSON,3/24/1964,M,M,"$20,000 "
25628,MRS.,JESSIE,DOMINGUEZ,5/27/1964,M,F,"$20,000 "
25629,MR.,MICHEAL,SERRANO,10/7/1963,M,M,"$10,000 "
25630,MRS.,MANDY,ZENG,10/14/1963,M,F,"$10,000 "
25631,MRS.,JULIE,DENG,8/8/1963,S,F,"$20,000 "
25632,MR.,LEE,MORENO,10/17/1932,S,M,"$20,000 "
25633,MRS.,TARA,SUTTON,8/11/1933,M,F,"$30,000 "
25634,MS.,LYDIA,ARUN,11/25/1966,S,F,"$40,000 "
25635,MR.,WARREN,ZHAO,4/9/1966,M,M,"$40,000 "
25636,MR.,TOMMY,RAJI,3/26/1966,S,M,"$40,000 "
25637,MS.,RAQUEL,MORENO,4/24/1966,M,F,"$80,000 "
25638,MR.,DALE,TANG,3/11/1965,S,M,"$30,000 "
25639,MR.,RUSSELL,LAL,8/2/1965,M,M,"$30,000 "
25640,MRS.,CANDICE,ZHAO,11/25/1965,S,F,"$30,000 "
25641,MRS.,DANA,SCHMIDT,2/26/1965,M,F,"$40,000 "
25642,MR.,JON,RAI,3/12/1965,M,M,"$40,000 "
25643,MR.,SERGIO,ARUN,8/19/1964,M,M,"$30,000 "
25644,MR.,ANDREW,LEWIS,7/8/1964,M,M,"$30,000 "
25645,MR.,TOMMY,SHEN,8/23/1964,S,M,"$30,000 "
25646,MR.,RANDALL,TORRES,10/17/1964,M,M,"$40,000 "
25647,MRS.,KAITLYN,HERNANDEZ,2/9/1964,M,F,"$40,000 "
25648,MRS.,MICHELE,CARLSON,6/19/1963,M,F,"$30,000 "
25649,MRS.,TRINITY,MORGAN,11/24/1963,S,F,"$30,000 "
25650,MRS.,JILLIAN,SRINI,5/6/1963,M,F,"$30,000 "
25651,MR.,ALVIN,YUAN,6/16/1963,M,M,"$40,000 "
25652,MS.,RACHAEL,SARA,6/27/1978,S,F,"$20,000 "
25653,MR.,ALAN,GAO,9/20/1977,S,M,"$20,000 "
25654,MRS.,CARLA,MALHOTRA,4/3/1979,M,F,"$20,000 "
25655,MRS.,VIRGINIA,ARUN,2/15/1963,M,F,"$40,000 "
25656,MRS.,BRENDA,SANCHEZ,11/9/1962,M,F,"$40,000 "
25657,MRS.,TAMMY,GONZALEZ,4/14/1962,M,F,"$40,000 "
25658,MR.,RICKY,DOMINGUEZ,5/4/1962,M,M,"$40,000 "
25659,MR.,LEE,NAVARRO,2/5/1962,M,M,"$40,000 "
25660,MR.,WARREN,PAL,3/27/1962,M,M,"$40,000 "
25661,MR.,MANUEL,SAI,7/12/1962,M,M,"$40,000 "
25662,MR.,ANDRE,KAPOOR,5/9/1978,M,M,"$30,000 "
25663,MR.,MASATO,KAWAI,7/23/1978,M,M,"$30,000 "
25664,MR.,JON,HU,7/22/1978,M,M,"$30,000 "
25665,MS.,THERESA,ROMERO,10/5/1977,S,F,"$20,000 "
25666,MR.,MICHEAL,MUNOZ,11/5/1977,M,M,"$30,000 "
25667,MS.,JACLYN,GAO,10/28/1977,S,F,"$30,000 "
25668,MS.,CAROLYN,LOPEZ,9/25/1977,S,F,"$30,000 "
25669,MS.,STACY,ORTEGA,11/27/1977,S,F,"$30,000 "
25670,MS.,ARIANA,BROOKS,7/9/1976,S,F,"$20,000 "
25671,MR.,BRETT,ARUN,11/6/1976,S,M,"$20,000 "
25672,MS.,JANELLE,SUBRAM,4/13/1975,S,F,"$10,000 "
25673,MR.,ISAIAH,TURNER,4/10/1976,S,M,"$20,000 "
25674,MR.,REGINALD,NAVARRO,7/26/1976,S,M,"$30,000 "
25675,MR.,JOE,BLANCO,6/11/1976,S,M,"$30,000 "
25676,MS.,MACKENZIE,SCOTT,8/13/1976,S,F,"$30,000 "
25677,MS.,VERONICA,LOPEZ,2/25/1974,M,F,"$20,000 "
25678,MS.,ERICA,YANG,11/3/1974,S,F,"$20,000 "
25679,MS.,MEREDITH,RODRIGUEZ,6/21/1975,S,F,"$30,000 "
25680,MR.,MANUEL,SUBRAM,9/26/1975,S,M,"$30,000 "
25681,MS.,MELINDA,SERRANO,3/2/1975,S,F,"$30,000 "
25682,MS.,CHERYL,RAMOS,11/26/1973,M,F,"$10,000 "
25683,MS.,EBONY,RUIZ,8/25/1970,S,F,"$10,000 "
25684,MR.,JERMAINE,SANCHEZ,3/3/1962,S,M,"$10,000 "
25685,MRS.,BARBARA,LIU,12/20/1962,M,F,"$10,000 "
25686,MRS.,NAOMI,HERNANDEZ,5/9/1962,S,F,"$20,000 "
25687,MRS.,JADE,COOK,9/13/1961,S,F,"$10,000 "
25688,MR.,PATRICK,MORRIS,7/25/1961,S,M,"$10,000 "
25689,MRS.,ANDREA,CAMPBELL,5/23/1962,S,F,"$20,000 "
25690,MR.,THEODORE,ALVAREZ,6/13/1961,M,M,"$20,000 "
25691,MR.,MITCHELL,BLACK,7/25/1961,M,M,"$20,000 "
25692,MR.,KELVIN,YUAN,6/17/1935,M,M,"$30,000 "
25693,MRS.,BRANDY,SUBRAM,8/22/1962,S,F,"$30,000 "
25694,MRS.,DAWN,RAJE,4/23/1962,S,F,"$30,000 "
25695,MRS.,KRISTINE,BLANCO,4/16/1958,S,F,"$10,000 "
25696,MR.,DAMIEN,LUO,8/22/1957,M,M,"$10,000 "
25697,MR.,MIGUEL,HARRIS,4/11/1956,S,M,"$10,000 "
25698,MRS.,ARIANA,MURPHY,7/28/1956,M,F,"$10,000 "
25699,MR.,MARCUS,KELLY,9/21/1956,S,M,"$10,000 "
25700,MRS.,FAITH,COLEMAN,8/18/1954,S,F,"$10,000 "
25701,MR.,FRANCISCO,GARCIA,6/4/1940,M,M,"$20,000 "
25702,MRS.,EVELYN,LOPEZ,4/14/1942,S,F,"$20,000 "
25703,MRS.,SUMMER,RANA,7/21/1942,M,F,"$30,000 "
25704,MR.,SETH,MURPHY,2/5/1980,S,M,"$10,000 "
25705,MR.,LEVI,PRASAD,6/26/1979,S,M,"$10,000 "
25706,MR.,FRANCISCO,MADAN,6/14/1978,S,M,"$10,000 "
25707,MR.,LOUIS,RAJE,11/23/1978,M,M,"$10,000 "
25708,MS.,MISTY,SHARMA,7/9/1978,S,F,"$10,000 "
25709,MRS.,SAVANNAH,LOPEZ,1/9/1979,M,F,"$10,000 "
25710,MS.,DIANA,GILL,11/21/1979,M,F,"$20,000 "
25711,MR.,MARIO,LUO,9/23/1979,S,M,"$20,000 "
25712,MR.,BRENT,HE,8/16/1979,S,M,"$20,000 "
25713,MS.,LATASHA,GILL,3/19/1979,S,F,"$20,000 "
25714,MR.,DARREN,GUTIERREZ,9/3/1978,S,M,"$20,000 "
25715,MS.,TABITHA,SARA,7/21/1978,S,F,"$20,000 "
25716,MR.,EDWIN,GAO,11/25/1978,S,M,"$20,000 "
25717,MR.,ERNEST,GUO,3/18/1978,M,M,"$20,000 "
25718,MR.,TERRANCE,MARTINEZ,8/24/1977,S,M,"$20,000 "
25719,MRS.,KRISTINE,DIAZ,2/11/1943,S,F,"$20,000 "
25720,MR.,RONALD,GARCIA,4/4/1943,M,M,"$20,000 "
25721,MRS.,APRIL,NARA,10/20/1943,M,F,"$30,000 "
25722,MR.,NOAH,MITCHELL,7/19/1961,S,M,"$20,000 "
25723,MRS.,KATE,NARA,11/13/1961,S,F,"$30,000 "
25724,MRS.,TABITHA,FERNANDEZ,8/26/1961,M,F,"$30,000 "
25725,MR.,CHAD,LAL,2/4/1961,M,M,"$30,000 "
25726,MR.,BRENDAN,DENG,11/5/1961,S,M,"$30,000 "
25727,MRS.,CHERYL,TORRES,11/21/1961,M,F,"$30,000 "
25728,MR.,NELSON,ROMERO,3/8/1961,M,M,"$30,000 "
25729,MRS.,TABITHA,KAPOOR,1/12/1960,M,F,"$20,000 "
25730,MRS.,ISABELLE,SIMMONS,1/13/1960,S,F,"$20,000 "
25731,MRS.,COLLEEN,TANG,5/3/1960,S,F,"$20,000 "
25732,MRS.,JOANNA,SANZ,9/10/1960,M,F,"$20,000 "
25733,MRS.,JOANNA,BLANCO,11/18/1959,S,F,"$10,000 "
25734,MR.,ALVIN,ZHENG,9/13/1958,S,M,"$30,000 "
25736,MR.,DARRELL,STONE,3/8/1960,M,M,"$30,000 "
25737,MR.,MARSHALL,LIU,3/20/1960,M,M,"$40,000 "
25738,MS.,JACQUELYN,RUIZ,7/16/1959,M,F,"$30,000 "
25739,MR.,CORY,RODRIGUEZ,6/20/1958,S,M,"$30,000 "
25740,MRS.,KELLIE,MUNOZ,3/22/1970,M,F,"$10,000 "
25741,MS.,TABITHA,SAI,4/26/1970,M,F,"$30,000 "
25742,MRS.,TAMARA,HE,2/11/1969,S,F,"$10,000 "
25743,MR.,ALVIN,LIU,10/12/1970,M,M,"$30,000 "
25744,MR.,GABRIEL,GRIFFIN,5/20/1970,M,M,"$30,000 "
25745,MS.,MAYRA,ARUN,6/10/1969,S,F,"$20,000 "
25746,MS.,LINDSAY,SIMPSON,4/26/1969,S,F,"$20,000 "
25747,MR.,MARSHALL,XU,7/21/1969,S,M,"$20,000 "
25748,MRS.,KAYLA,BUTLER,8/11/1969,S,F,"$30,000 "
25749,MRS.,ASHLEE,MOYER,8/6/1969,M,F,"$30,000 "
25750,MR.,FRANCIS,BLANCO,3/2/1969,S,M,"$40,000 "
25751,MS.,GINA,ALVAREZ,2/3/1969,M,F,"$60,000 "
25752,MRS.,CHRISTY,MCDONALD,10/25/1952,S,F,"$20,000 "
25753,MRS.,NICHOLE,LAL,8/14/1951,S,F,"$10,000 "
25754,MR.,CALVIN,SHARMA,11/21/1951,S,M,"$10,000 "
25755,MR.,JEFFERY,HUANG,4/24/1968,M,M,"$10,000 "
25756,MRS.,CASSANDRA,MALHOTRA,8/12/1968,M,F,"$20,000 "
25757,MR.,JEFFERY,WU,7/11/1968,S,M,"$20,000 "
25758,MRS.,LESLIE,GUTIERREZ,4/7/1968,M,F,"$20,000 "
25759,MRS.,SAVANNAH,KELLY,2/13/1968,S,F,"$20,000 "
25762,MRS.,STEFANIE,FERNANDEZ,2/12/1968,M,F,"$30,000 "
25763,MRS.,HANNAH,JOHNSON,11/3/1968,M,F,"$90,000 "
25764,MRS.,ALEXANDRIA,PRICE,3/17/1968,S,F,"$90,000 "
25765,MRS.,NATALIE,WATSON,11/16/1968,S,F,"$100,000 "
25766,MRS.,ALLISON,KELLY,3/9/1968,M,F,"$100,000 "
25767,MRS.,BAILEY,HILL,10/22/1968,S,F,"$100,000 "
25768,MR.,TYRONE,RUIZ,1/2/1957,M,M,"$120,000 "
25769,MR.,GERALD,RUBIO,6/27/1957,S,M,"$130,000 "
25770,MR.,REGINALD,BLANCO,9/23/1956,M,M,"$90,000 "
25771,MRS.,GABRIELLA,RIVERA,4/8/1956,S,F,"$120,000 "
25772,MR.,HAROLD,KAPOOR,11/5/1956,S,M,"$120,000 "
25773,MR.,JACK,SIMMONS,5/24/1956,S,M,"$120,000 "
25774,MR.,COREY,PAL,3/5/1956,M,M,"$130,000 "
25775,MRS.,MARIE,CHANDRA,5/22/1956,M,F,"$130,000 "
25776,MR.,DAMIEN,ZHOU,5/17/1956,M,M,"$160,000 "
25777,MRS.,STEPHANIE,BUTLER,3/10/1955,M,F,"$90,000 "
25778,MR.,LARRY,GOMEZ,4/6/1955,M,M,"$130,000 "
25779,MR.,MARSHALL,CAI,5/16/1944,M,M,"$90,000 "
25780,MRS.,DANA,GILL,6/5/1944,S,F,"$90,000 "
25781,MR.,ALEJANDRO,XIE,2/19/1944,S,M,"$160,000 "
25782,MR.,MARSHALL,GAO,7/4/1946,M,M,"$130,000 "
25783,MR.,OMAR,SUN,9/15/1946,S,M,"$130,000 "
25784,MR.,DAMIEN,RAJE,12/3/1946,S,M,"$160,000 "
25785,MR.,JACKSON,EDWARDS,8/15/1954,S,M,"$90,000 "
25786,MRS.,CHERYL,ROMERO,7/1/1953,M,F,"$90,000 "
25787,MR.,LEE,SERRANO,3/28/1954,M,M,"$100,000 "
25788,MRS.,NICHOLE,YUAN,10/8/1954,S,F,"$110,000 "
25789,MRS.,JULIA,MITCHELL,8/12/1953,S,F,"$90,000 "
25790,MR.,CAMERON,PATTERSON,9/10/1953,M,M,"$100,000 "
25791,MR.,SETH,FOSTER,5/27/1953,S,M,"$100,000 "
25792,MRS.,ALYSSA,GONZALES,4/7/1953,S,F,"$110,000 "
25793,MRS.,ANN,RANA,8/17/1953,M,F,"$110,000 "
25794,MRS.,KRISTIN,TANG,10/24/1952,S,F,"$90,000 "
25795,MRS.,MARIE,GOMEZ,7/13/1952,S,F,"$110,000 "
25796,MR.,KELVIN,JAI,3/12/1952,M,M,"$130,000 "
25797,MR.,MAX,TORRES,11/8/1951,M,M,"$80,000 "
25798,MR.,CHRISTIAN,COLEMAN,3/24/1951,S,M,"$130,000 "
25799,MRS.,ARIANNA,JAMES,3/18/1951,S,F,"$130,000 "
25800,MRS.,SHEENA,NATH,5/19/1950,S,F,"$110,000 "
25801,MR.,COLIN,RAJI,5/2/1950,M,M,"$150,000 "
25802,MR.,CLAYTON,HE,11/14/1949,S,M,"$120,000 "
25803,MR.,GREGORY,XU,5/9/1949,M,M,"$120,000 "
25804,MR.,NELSON,TORRES,4/8/1949,M,M,"$150,000 "
25805,MRS.,MELODY,GOMEZ,5/1/1949,M,F,"$170,000 "
25806,MR.,DWAYNE,DOMINGUEZ,5/6/1948,S,M,"$70,000 "
25807,MRS.,KAITLIN,LOPEZ,11/10/1947,M,F,"$90,000 "
25808,MRS.,JANET,CARLSON,5/2/1947,S,F,"$90,000 "
25809,MR.,NICHOLAS,WILLIAMS,11/26/1975,M,M,"$60,000 "
25810,MR.,JIMMY,SANZ,3/14/1975,S,M,"$60,000 "
25811,MR.,MIGUEL,WRIGHT,7/26/1976,S,M,"$70,000 "
25812,MS.,DONNA,LAL,3/15/1976,S,F,"$70,000 "
25813,MR.,ISAAC,HERNANDEZ,12/9/1975,S,M,"$80,000 "
25814,MS.,KRYSTAL,ZENG,10/13/1975,S,F,"$80,000 "
25815,MS.,JACQUELYN,ROMERO,3/25/1975,M,F,"$80,000 "
25816,,TERESA,NAVARRO,8/10/1975,M,NA,"$80,000 "
25817,MR.,ISAAC,PHILLIPS,11/5/1973,M,M,"$80,000 "
25818,MR.,AARON,HILL,11/8/1974,S,M,"$80,000 "
25819,MR.,CARLOS,MORGAN,8/18/1973,M,M,"$90,000 "
25820,MR.,ADAM,EVANS,11/25/1973,M,M,"$90,000 "
25821,MS.,KRYSTAL,GAO,7/16/1973,S,F,"$110,000 "
25823,MR.,JAIME,XIE,7/26/1973,S,M,"$110,000 "
25824,MR.,TERRY,PAL,6/25/1972,M,M,"$90,000 "
25825,MS.,TAMMY,FERNANDEZ,6/7/1972,M,F,"$90,000 "
25826,MR.,NATHANIEL,WATSON,4/10/1972,M,M,"$110,000 "
25827,MS.,KARLA,NARA,3/2/1971,S,F,"$100,000 "
25828,MR.,RONALD,MADAN,9/3/1970,M,M,"$100,000 "
25829,MS.,TONI,PATEL,3/16/1970,M,F,"$110,000 "
25830,MR.,LOUIS,NATH,3/1/1970,M,M,"$120,000 "
25831,MR.,SEBASTIAN,TORRES,6/25/1971,M,M,"$110,000 "
25832,MR.,SHAWN,TANG,4/3/1971,S,M,"$110,000 "
25833,MRS.,SABRINA,HERNANDEZ,2/8/1949,M,F,"$40,000 "
25834,MR.,JEREMY,DAVIS,11/18/1948,S,M,"$30,000 "
25835,MRS.,DESTINY,FLORES,12/10/1947,M,F,"$30,000 "
25836,MR.,JAIME,LUO,12/19/1937,M,M,"$50,000 "
25837,MR.,TIMOTHY,COOK,10/26/1937,M,M,"$50,000 "
25838,MRS.,MAKAYLA,REED,2/27/1938,S,F,"$60,000 "
25839,MR.,CONNOR,POWELL,9/6/1938,M,M,"$60,000 "
25840,MRS.,KARLA,PAL,1/17/1938,M,F,"$60,000 "
25841,MRS.,LINDSEY,BECKER,3/27/1938,S,F,"$60,000 "
25842,MR.,COLE,BROOKS,4/10/1939,M,M,"$60,000 "
25843,MR.,HUNTER,PEREZ,2/17/1939,S,M,"$60,000 "
